"filepath","acquisitionTime","TIC","sampleFileName","sampleType","plateNo"
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W84_SR.mzML",2015-02-06 16:29:30,24673840853,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W84_SR.mzML","SR",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W78.mzML",2015-02-06 16:44:42,19036069438,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W78.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W79.mzML",2015-02-06 16:59:56,28993633553,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W79.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W80.mzML",2015-02-06 17:15:09,6282368917,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W80.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W81_x.mzML",2015-02-06 17:30:23,25620346670,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W81_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W82.mzML",2015-02-06 17:45:35,28300286565,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W82.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W95_LTR.mzML",2015-02-06 18:00:48,18547316084,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W95_LTR.mzML","LTR",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W85_x.mzML",2015-02-06 18:16:01,19340452063,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W85_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W86.mzML",2015-02-06 18:31:14,25322331648,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W86.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W87.mzML",2015-02-06 18:46:28,5736252981,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W87.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W88_x.mzML",2015-02-06 19:01:41,25126352874,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W88_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W89_x.mzML",2015-02-06 19:16:54,19605103883,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W89_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W96_SR.mzML",2015-02-06 19:32:07,25564668392,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W96_SR.mzML","SR",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W90.mzML",2015-02-06 19:47:21,19049895476,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W90.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W91.mzML",2015-02-06 20:02:34,30109179233,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W91.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W92.mzML",2015-02-06 20:17:47,17763427522,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W92.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W93_x.mzML",2015-02-06 20:33:00,25346586274,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W93_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W94_x.mzML",2015-02-06 20:48:14,26252844210,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W94_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W11_LTR.mzML",2015-02-06 21:03:26,18944608928,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W11_LTR.mzML","LTR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W01.mzML",2015-02-06 21:18:39,16359631640,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W01.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W02_x.mzML",2015-02-06 21:33:52,19292617045,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W02_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W03.mzML",2015-02-06 21:49:06,25251695152,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W03.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W04.mzML",2015-02-06 22:04:19,22439725307,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W04.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W05_x.mzML",2015-02-06 22:19:31,18656215141,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W05_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W12_SR.mzML",2015-02-06 22:34:45,24324381901,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W12_SR.mzML","SR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W06.mzML",2015-02-06 22:49:58,22260838899,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W06.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W07.mzML",2015-02-06 23:05:11,25398161389,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W07.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W08.mzML",2015-02-06 23:20:24,32134116445,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W08.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W09.mzML",2015-02-06 23:35:38,27957905554,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W09.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W10.mzML",2015-02-06 23:50:50,12776957634,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W10.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W23_LTR.mzML",2015-02-07 00:06:03,19163732276,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W23_LTR.mzML","LTR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W13.mzML",2015-02-07 00:21:17,17701927621,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W13.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W14.mzML",2015-02-07 00:36:30,19279594075,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W14.mzML","SS",7
