"filepath","acquisitionTime","TIC","sampleFileName","sampleType"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W59_LTR.mzML",2015-02-10 04:18:24,25936834534,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W59_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W60_SR.mzML",2015-02-10 05:51:21,30462240910,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W60_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W71_LTR.mzML",2015-02-10 07:24:21,25453104402,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W71_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W72_SR.mzML",2015-02-10 08:57:54,31861719474,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W72_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W83_LTR.mzML",2015-02-10 10:31:35,26500898817,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W83_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W84_SR.mzML",2015-02-10 12:05:10,32992207770,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W84_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W95_LTR.mzML",2015-02-10 13:38:26,27553719348,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W95_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W96_SR.mzML",2015-02-10 15:11:44,32306163818,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W96_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W11_LTR.mzML",2015-02-10 16:45:35,26000250375,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W11_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W12_SR.mzML",2015-02-10 18:19:09,32399622403,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W12_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W23_LTR.mzML",2015-02-10 19:52:42,26442192553,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W23_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W24_SR.mzML",2015-02-10 21:26:00,31931391627,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W24_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W35_LTR.mzML",2015-02-10 22:59:31,25541065965,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W35_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W36_SR.mzML",2015-02-11 00:32:40,31244463984,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W36_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W47_LTR.mzML",2015-02-11 02:05:58,25451841011,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W47_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W48_SR.mzML",2015-02-11 03:39:14,34820517515,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W48_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W59_LTR.mzML",2015-02-11 05:12:34,25000305787,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W59_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W60_SR.mzML",2015-02-11 06:45:55,29741499996,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W60_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W71_LTR.mzML",2015-02-11 08:19:18,24606805426,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W71_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W72_SR.mzML",2015-02-11 09:52:26,33735013511,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W72_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W83_LTR.mzML",2015-02-11 11:25:41,27749355113,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W83_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W84_SR.mzML",2015-02-11 12:59:06,33883075293,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W84_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W95_LTR.mzML",2015-02-11 14:32:22,24299125899,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W95_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W96_SR.mzML",2015-02-11 16:05:48,33820728703,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U11W96_SR.mzML","SR"
