"filepath","acquisitionTime","TIC","sampleFileName","sampleType","plateNo"
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W22.mzML",2015-02-01 21:56:28,17325805732,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W22.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W35_LTR.mzML",2015-02-01 22:11:34,14453119592,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W35_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W25.mzML",2015-02-01 22:26:34,18188340642,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W25.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W26.mzML",2015-02-01 22:41:39,9819053649,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W26.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W27.mzML",2015-02-01 22:56:36,12823544145,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W27.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W28_x.mzML",2015-02-01 23:11:34,14785448847,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W28_x.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W29.mzML",2015-02-01 23:26:33,15211790266,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W29.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W36_SR.mzML",2015-02-01 23:41:35,17101754026,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W36_SR.mzML","SR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W30.mzML",2015-02-01 23:56:35,13812998160,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W30.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W31_x.mzML",2015-02-02 00:11:35,17089987868,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W31_x.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W32.mzML",2015-02-02 00:26:39,17543351472,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W32.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W33.mzML",2015-02-02 00:41:37,12181266582,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W33.mzML","SS",4
